"","x","y"
"165",165,256.006198574706
"166",166,254.107388199734
"167",167,257.153562236262
"168",168,251.629038512561
"169",169,258.504990346618
"170",170,261.64923446501
"171",171,260.203726061845
"172",172,259.743910237493
"173",173,263.214660269885
"174",174,262.348235423789
"175",175,263.998191694434
"176",176,270.491692476126
"177",177,274.966610863278
"178",178,264.872528972693
"179",179,266.69753215463
"180",180,269.884339759612
"181",181,275.469282661834
"182",182,273.333458538795
"183",183,278.681036945655
"184",184,279.709624404201
"185",185,279.208509559539
"186",186,280.356200620995
"187",187,279.533245023493
"188",188,287.046380248144
"189",189,292.988368444596
"190",190,286.749991052122
"191",191,285.42804630922
"192",192,288.986320614241
"193",193,294.449754730359
"194",194,296.313873524313
"195",195,303.529895781552
"196",196,292.887385736239
"197",197,298.673277436487
"198",198,299.408797475497
"199",199,297.715447123433
"200",200,301.01267231509
"201",201,300.502943026553
"202",202,306.831970862358
"203",203,310.756601546741
"204",204,304.07184453158
"205",205,309.128459224675
"206",206,316.383515536357
"207",207,308.482402192928
"208",208,319.683287989316
"209",209,312.019888056533
"210",210,314.452652578236
"211",211,318.430239357103
"212",212,318.253079626145
"213",213,325.048456455128
"214",214,322.531178285666
"215",215,327.683949630568
"216",216,325.142060343921
"217",217,329.531206628886
"218",218,335.440876202135
"219",219,335.85968048983
"220",220,334.237288328961
"221",221,335.105927878123
"222",222,341.053040695311
"223",223,334.605526566197
"224",224,340.986465582734
"225",225,338.839968018011
"226",226,349.332615691749
"227",227,342.586110490825
"228",228,344.647890394435
"229",229,349.408286361546
"230",230,349.772818889828
"231",231,345.87312479543
"232",232,350.094214729783
"233",233,353.703781425459
"234",234,348.934895275806
"235",235,353.361022585866
"236",236,356.237098990021
"237",237,355.495299514586
"238",238,357.227698939313
"239",239,362.820736706869
"240",240,362.019550167152
"241",241,363.676572374027
"242",242,369.852426176608
"243",243,368.41263532976
"244",244,372.821047967704
"245",245,373.600343796715
"246",246,373.996152468427
"247",247,372.560015674245
"248",248,376.392230055969
"249",249,377.935817579437
"250",250,385.608707384238
"251",251,377.894810743929
"252",252,385.104318666263
"253",253,382.925532870385
"254",254,381.651555093184
"255",255,391.144556198677
"256",256,388.658768593942
"257",257,382.965430249689
"258",258,388.349076258919
"259",259,391.421955724123
"260",260,386.522248915259
"261",261,399.811800241289
"262",262,398.28142044678
"263",263,396.046371461966
"264",264,397.58170830219
"265",265,401.495016223907
"266",266,399.083097607297
"267",267,401.906267371816
"268",268,405.186110220458
"269",269,406.810589963988
"270",270,411.509397986551
"271",271,410.68256760336
"272",272,410.597692915835
"273",273,411.360373302554
"274",274,417.835999744631
"275",275,413.402003071605
"276",276,418.692751576905
"277",277,419.408825867462
"278",278,420.646323470319
"279",279,424.263008997965
"280",280,420.337344322975
"281",281,424.491320958092
"282",282,425.41447912732
"283",283,420.795963296266
"284",284,430.434968954907
"285",285,435.368076046205
"286",286,428.411777743369
"287",287,438.478527486496
"288",288,435.613636301649
"289",289,440.657927558126
"290",290,435.4265646156
"291",291,441.557586227606
"292",292,439.255012381366
"293",293,440.446341271143
"294",294,445.135418766287
"295",295,449.438872228845
"296",296,447.942064562566
"297",297,446.993444478238
"298",298,453.756343810562
"299",299,450.590533865908
"300",300,455.433695593334
"301",301,450.721863619377
"302",302,458.288961867587
"303",303,455.089639379016
"304",304,457.861848249593
"305",305,456.400517143659
"306",306,472.557897194891
"307",307,459.860554508931
"308",308,465.583071951893
"309",309,466.783096911528
"310",310,465.364525744176
"311",311,470.281307576268
"312",312,472.973121188634
"313",313,474.797389588545
"314",314,467.293918121678
"315",315,472.791521649287
"316",316,476.500848495506
"317",317,478.303501749924
"318",318,478.483085937072
"319",319,483.060860143996
"320",320,483.107104449225
"321",321,481.767931307978
"322",322,488.743029372045
"323",323,486.489872637404
"324",324,489.284288570239
"325",325,496.881662149165
"326",326,492.589753435472
"327",327,490.597185781339
"328",328,494.14530826547
"329",329,496.993337991078
"330",330,494.664387568427
"331",331,493.711905542231
"332",332,499.589217429917
"333",333,504.103163501891
"334",334,501.236850171875
"335",335,507.553123057875
"336",336,511.566236310333
"337",337,509.08383991481
"338",338,515.091674152525
"339",339,512.334204558652
"340",340,511.286968611455
"341",341,514.026361680028
"342",342,523.465018060469
"343",343,520.714107282112
"344",344,520.026657229631
"345",345,521.163982279937
"346",346,522.20508822618
"347",347,524.422264807231
"348",348,529.525901590556
"349",349,528.347526717301
"350",350,528.26943605426
"351",351,522.304641809344
"352",352,531.143421872387
"353",353,533.50843006509
"354",354,535.304537208094
"355",355,536.133070886997
"356",356,537.332380467028
"357",357,532.520031267912
"358",358,544.515047115413
"359",359,542.562471356544
"360",360,544.304513340608
"361",361,546.804731744462
"362",362,547.229065105954
"363",363,541.570045196961
"364",364,545.737261909604
"365",365,553.69459190921
"366",366,558.360607610638
"367",367,551.98248739961
"368",368,556.220961241596
"369",369,562.62007726181
"370",370,557.418193882788
"371",371,563.610668685828
"372",372,559.453927956647
"373",373,560.345301581774
"374",374,563.46827314369
"375",375,564.295270610049
"376",376,569.489650702865
"377",377,566.142580156926
"378",378,567.184496350364
"379",379,572.753420304039
"380",380,579.294293530953
"381",381,573.15341297486
"382",382,572.714135722529
"383",383,575.913081748614
"384",384,577.545618185848
"385",385,580.883271126143
"386",386,581.775980679527
"387",387,582.422513593344
"388",388,578.854558323017
"389",389,584.246459938225
"390",390,583.255850999469
"391",391,588.630671827328
"392",392,588.924136415947
"393",393,591.984036162818
"394",394,593.332307969301
"395",395,598.257723836492
"396",396,593.669803559715
"397",397,596.517333008381
"398",398,597.37867526307
"399",399,601.101570896602
"400",400,603.916467310826
"401",401,610.99152745416
"402",402,608.641135514509
"403",403,609.01534875764
"404",404,609.331770615841
"405",405,609.621424252372
"406",406,614.316959975159
"407",407,619.886382687242
"408",408,616.643903910816
"409",409,621.096387686796
"410",410,622.999292561173
"411",411,618.065999852344
"412",412,619.89395512415
"413",413,620.951501618451
"414",414,625.190813067986
"415",415,624.555384719974
"416",416,624.945930597831
"417",417,633.396743366899
"418",418,627.946398715658
"419",419,630.560769091336
"420",420,631.079902042932
"421",421,636.405913073252
"422",422,636.074545097869
"423",423,638.182866634748
"424",424,638.261795260852
"425",425,640.572671488079
"426",426,638.266252602873
"427",427,639.882076381394
"428",428,645.819281851059
"429",429,651.688242100753
"430",430,644.805147393417
"431",431,649.15878993497
"432",432,649.068745587212
"433",433,655.321945253268
"434",434,659.756430527781
"435",435,652.481863349806
"436",436,658.641247891244
"437",437,658.60154117566
"438",438,659.052513211734
"439",439,662.36563377799
"440",440,661.966823393833
"441",441,664.849894305255
"442",442,667.628897903846
"443",443,670.931842632851
"444",444,665.146353464714
"445",445,673.259435371206
"446",446,669.461729517386
"447",447,669.242087181198
"448",448,667.002907232537
"449",449,679.005318422413
"450",450,685.132339646819
"451",451,679.541909124816
"452",452,676.099728016085
"453",453,683.966797419661
"454",454,680.942461772439
"455",455,688.771660448619
"456",456,683.581590584956
"457",457,688.452823094981
"458",458,690.892473846767
"459",459,701.10177012011
"460",460,693.267732733082
"461",461,696.212917013975
"462",462,697.586056891314
"463",463,696.177285605338
"464",464,696.981619894915
"465",465,706.962940094036
"466",466,703.781558148915
"467",467,702.347808695897
"468",468,707.159349828573
"469",469,711.624520205878
"470",470,711.225647002412
"471",471,711.832261101657
"472",472,711.156600140727
"473",473,709.248904544892
"474",474,713.973431379433
"475",475,721.591929336536
"476",476,713.660013200293
"477",477,721.914815773733
"478",478,718.155322073554
"479",479,714.919390155173
"480",480,719.352940883751
"481",481,724.364020915482
"482",482,730.796437873134
"483",483,730.282626598563
"484",484,731.487853657263
"485",485,733.573811627405
"486",486,730.571285795069
"487",487,738.416605178643
"488",488,733.103847125228
"489",489,732.361144271995
"490",490,737.227632755822
"491",491,744.539918134234
"492",492,733.362425886965
"493",493,742.536236352178
"494",494,749.882775333497
"495",495,744.342283556476
"496",496,749.732272643751
"497",497,744.15560761741
"498",498,746.635156211346
"499",499,748.579146282464
"500",500,752.798439234279
"501",501,748.08047426077
"502",502,752.209562267922
"503",503,757.749923906433
"504",504,759.5649753892
"505",505,761.069442580312
"506",506,762.652846057021
"507",507,761.553557574739
"508",508,765.764323149127
"509",509,765.093509956043
"510",510,764.42246983849
"511",511,769.863684705448
"512",512,767.892202027152
"513",513,771.924335115741
"514",514,771.088360990575
"515",515,775.67331581295
"516",516,770.667921976094
"517",517,781.434528821964
"518",518,781.113065210289
"519",519,783.662732791676
"520",520,788.638784640586
"521",521,783.311051663777
"522",522,786.330968842419
"523",523,785.720577356282
"524",524,790.258865309423
"525",525,788.862783770331
"526",526,795.482764498413
"527",527,795.419453503094
"528",528,794.633938670427
"529",529,797.053935079307
"530",530,796.446581932061
"531",531,799.703965056758
"532",532,800.445608533339
"533",533,798.288925154414
"534",534,804.689222116648
"535",535,802.832756095634
"536",536,806.518796469902
"537",537,807.773589619
"538",538,809.913488411024
"539",539,810.551353577392
"540",540,811.751519737729
"541",541,811.428312128922
"542",542,819.298485825325
"543",543,819.953137411417
"544",544,819.506626528884
"545",545,820.615996321289
"546",546,825.234524675317
"547",547,824.638281891282
"548",548,821.765476323117
"549",549,827.066290404885
"550",550,832.749400522654
"551",551,828.749663114423
"552",552,832.028982658224
"553",553,832.125894350878
"554",554,831.020055710997
"555",555,832.435682744794
"556",556,839.521928783565
"557",557,841.04871935465
"558",558,841.408856826178
"559",559,837.691034217322
"560",560,839.68463934347
"561",561,838.806162104518
"562",562,847.475361794705
"563",563,845.385833049522
"564",564,854.332728389299
"565",565,849.763832911981
"566",566,845.666243046112
"567",567,851.744056392503
"568",568,853.446288822334
"569",569,858.041757435715
"570",570,856.120719243478
"571",571,860.076427785367
"572",572,856.718166024937
"573",573,863.70297308394
"574",574,867.484694868133
"575",575,866.479040413645
"576",576,863.955053179733
"577",577,868.803775086848
"578",578,872.975679837435
"579",579,874.807952276055
"580",580,873.841125049756
"581",581,873.281467770938
"582",582,879.859238070434
"583",583,876.737908264167
"584",584,875.566653888856
"585",585,881.299232730436
"586",586,883.910567245019
"587",587,879.293654721902
"588",588,880.46452551895
"589",589,885.596421422209
"590",590,889.474083446648
"591",591,886.805530512664
"592",592,886.274835556604
"593",593,890.990229999229
"594",594,892.131274677102
"595",595,893.4455100309
"596",596,896.335449706777
"597",597,899.664152498081
"598",598,897.581050632879
"599",599,899.85836083692
"600",600,906.64048243226
"601",601,903.248960309762
"602",602,906.493779555532
"603",603,902.791118978154
"604",604,913.400027669705
"605",605,906.011743651514
"606",606,908.549132943258
"607",607,907.430972568159
"608",608,912.955042814962
"609",609,918.021031241967
"610",610,920.241335682814
"611",611,920.027967042735
"612",612,919.687429262372
"613",613,925.32817846053
"614",614,926.673134880509
"615",615,920.424642127152
"616",616,924.863557821606
"617",617,927.503193323492
"618",618,932.949100358739
"619",619,928.535874647679
"620",620,933.796639338308
"621",621,932.315441535422
"622",622,940.126215040417
"623",623,935.702207002418
"624",624,938.183480395396
"625",625,941.71597431987
"626",626,944.540202370177
"627",627,945.054377951227
"628",628,949.738241312713
"629",629,946.161144905541
"630",630,946.546041203242
"631",631,942.366438521675
"632",632,949.091855978824
"633",633,952.606991311217
"634",634,953.672499370046
"635",635,949.886084515424
"636",636,956.762000729124
"637",637,957.544209432763
"638",638,960.354543355585
"639",639,963.097210893188
"640",640,962.406948180066
"641",641,969.493137081282
"642",642,966.943485259182
"643",643,969.304775276127
"644",644,964.711327392729
"645",645,969.081002561782
"646",646,970.536333512625
"647",647,976.582165947539
"648",648,971.71270894131
"649",649,973.750663174658
"650",650,981.162284337603
"651",651,975.180497895046
"652",652,982.597692327716
"653",653,979.359213677485
"654",654,984.262157642691
"655",655,984.97766492831
"656",656,985.398521007744
"657",657,988.797953240793
"658",658,986.939678702779
"659",659,992.790125494827
"660",660,997.50854327725
"661",661,993.68771761363
"662",662,998.614666246334
"663",663,993.851118568804
"664",664,993.321783994344
"665",665,998.032852288153
"666",666,1004.25534604532
"667",667,1005.82072355459
"668",668,999.637403226606
"669",669,1006.7664524075
"670",670,1007.45984128818
"671",671,1005.08485529366
"672",672,1012.47028484051
"673",673,1011.30650038279
"674",674,1013.49096167545
"675",675,1008.85505153947
"676",676,1020.02443570867
"677",677,1020.07278208605
"678",678,1020.79446190624
"679",679,1020.33523093708
"680",680,1021.80164424121
"681",681,1025.18143857095
"682",682,1024.16652905918
"683",683,1029.12195143341
"684",684,1031.7298650052
"685",685,1034.71986682906
"686",686,1029.7332386362
"687",687,1033.43822271347
"688",688,1035.41357554754
"689",689,1033.73537882252
"690",690,1039.72957029412
"691",691,1040.39668115866
"692",692,1038.41309689009
"693",693,1040.06958572564
"694",694,1045.41766769412
"695",695,1047.20549707608
"696",696,1051.23929480815
"697",697,1048.67645214115
"698",698,1048.24965623742
"699",699,1052.31036925533
"700",700,1056.23413932286
"701",701,1054.06026113523
"702",702,1054.09423922832
"703",703,1059.07225396367
"704",704,1062.31543824262
"705",705,1058.9969642912
"706",706,1063.27257780447
"707",707,1060.26792701478
"708",708,1063.12248752762
"709",709,1069.02036171239
"710",710,1067.82160017199
"711",711,1069.26834736313
"712",712,1072.25012888227
"713",713,1068.36025701522
"714",714,1069.5535502007
"715",715,1075.86621423219
"716",716,1080.58766233795
"717",717,1077.73781278401
"718",718,1078.96677805131
"719",719,1076.07060254664
"720",720,1078.1073149451
"721",721,1083.68410238472
"722",722,1080.62729596329
"723",723,1086.81450232006
"724",724,1094.35272284482
"725",725,1090.00105927476
"726",726,1094.42726218162
"727",727,1090.58301196147
"728",728,1089.14249293787
"729",729,1101.85926755859
"730",730,1101.93896324415
"731",731,1102.82602420397
"732",732,1098.02039782533
"733",733,1104.07829940906
"734",734,1101.6957869633
"735",735,1107.08700015293
"736",736,1107.42761397524
"737",737,1103.87852006098
"738",738,1107.66957270359
"739",739,1102.34010062769
"740",740,1115.61442287055
"741",741,1115.07288644557
"742",742,1118.5487178872
"743",743,1115.80955480245
"744",744,1122.61325078433
"745",745,1125.61347806087
"746",746,1121.82597418131
"747",747,1125.81263015024
"748",748,1124.91692902871
"749",749,1130.40939328799
"750",750,1125.86524234281
"751",751,1127.18642385374
"752",752,1126.98327652556
"753",753,1133.72448195727
"754",754,1134.61961276597
"755",755,1134.82657108802
"756",756,1132.48791550862
"757",757,1139.21639513679
"758",758,1138.67971655594
"759",759,1144.75784500274
"760",760,1143.8638118344
"761",761,1142.72225328461
"762",762,1142.90855297723
"763",763,1149.66821657293
"764",764,1146.55550232135
"765",765,1151.74390546085
"766",766,1151.42209041438
"767",767,1152.26967402579
"768",768,1155.61908461003
"769",769,1157.35389055904
"770",770,1156.18534549276
"771",771,1161.24966177774
"772",772,1161.84043502924
"773",773,1166.44683102621
"774",774,1159.64196953601
"775",775,1162.02597256238
"776",776,1166.85846514516
"777",777,1168.9887370372
"778",778,1172.82279938841
"779",779,1170.3214977518
"780",780,1171.31300387353
"781",781,1179.0062202056
"782",782,1174.56821509048
"783",783,1175.24950929464
"784",784,1175.94582405143
"785",785,1177.33593152701
"786",786,1180.07596423789
"787",787,1187.71361211776
"788",788,1184.80274599056
"789",789,1186.35182215011
"790",790,1189.53248237161
"791",791,1190.3551877796
"792",792,1190.86746077507
"793",793,1198.98185822451
"794",794,1194.75431356416
"795",795,1193.22659176974
"796",796,1203.08734297115
"797",797,1196.22073749306
"798",798,1201.62299642432
"799",799,1194.69970499145
"800",800,1198.89834531854
"801",801,1207.63826752743
"802",802,1207.03659345095
"803",803,1211.00911086204
"804",804,1213.86837223734
"805",805,1209.66611641719
"806",806,1208.51109691416
"807",807,1216.12545339483
"808",808,1215.73258583491
"809",809,1216.42359174878
"810",810,1217.76884600944
"811",811,1213.34830660069
"812",812,1221.18401139068
"813",813,1221.01500465436
"814",814,1225.43780900828
"815",815,1227.75417178563
"816",816,1227.51776773389
"817",817,1228.31745841817
"818",818,1231.91089905965
"819",819,1227.10805004009
"820",820,1230.45279122384
"821",821,1236.02682022435
"822",822,1237.89738285187
"823",823,1240.9987342318
"824",824,1240.17173753569
"825",825,1240.08925033148
"826",826,1238.71858725915
"827",827,1238.49060063239
"828",828,1248.39583966384
"829",829,1248.20894341997
"830",830,1246.11179979562
"831",831,1246.74778374551
"832",832,1253.98697406719
"833",833,1249.83153547231
"834",834,1257.97793024497
"835",835,1256.52285186268
"836",836,1260.78622949289
"837",837,1265.0689721277
"838",838,1265.60020928088
"839",839,1263.70527349675
"840",840,1260.64108680318
"841",841,1261.86907723049
"842",842,1262.33739561671
"843",843,1272.3499555714
"844",844,1270.49413126682
"845",845,1275.3076778126
"846",846,1273.90672673481
"847",847,1270.2947046058
"848",848,1269.87621910652
"849",849,1273.43634474269
"850",850,1277.31868163332
"851",851,1283.22739305627
"852",852,1279.26327426682
"853",853,1285.59623147329
"854",854,1283.42556748076
"855",855,1284.22744170517
"856",856,1279.82516067066
"857",857,1293.43819602889
"858",858,1287.69881894593
"859",859,1293.76881293188
"860",860,1297.47812900057
"861",861,1296.46780817273
"862",862,1297.48415150581
"863",863,1296.74069437572
"864",864,1297.01117515408
"865",865,1302.18637669232
"866",866,1299.66210632385
"867",867,1306.07688681253
"868",868,1307.80488343423
"869",869,1304.12414248923
"870",870,1312.07846085545
"871",871,1309.55894813118
"872",872,1307.44217912536
"873",873,1313.53089636812
"874",874,1315.75646354184
"875",875,1311.20939798928
"876",876,1320.05708818544
"877",877,1319.46089679672
"878",878,1318.495271471
"879",879,1321.07587191655
"880",880,1318.7075453502
"881",881,1326.26357296235
"882",882,1328.60689072196
"883",883,1328.86996497523
"884",884,1324.93212142712
"885",885,1332.43142337134
"886",886,1332.21030356359
"887",887,1333.53117468355
"888",888,1337.16359993402
"889",889,1336.78144470738
"890",890,1336.30722890484
"891",891,1339.52107104736
"892",892,1339.31538754147
"893",893,1347.76787909225
"894",894,1344.51127981143
"895",895,1348.69558561155
"896",896,1351.51246839154
"897",897,1350.47987909246
"898",898,1347.4853967716
"899",899,1352.68406717893
"900",900,1351.86112201709
"901",901,1360.70033968743
"902",902,1352.91075069171
"903",903,1357.1307134889
"904",904,1359.52187311988
"905",905,1362.15957180096
"906",906,1359.72279396674
"907",907,1363.60748878212
"908",908,1364.98951481163
"909",909,1365.83942875215
"910",910,1363.32695926082
"911",911,1368.78586213323
"912",912,1372.2749474449
"913",913,1371.15966085507
"914",914,1369.79443565859
"915",915,1373.85775723018
"916",916,1377.7438253069
"917",917,1374.44489238234
"918",918,1383.85612401073
"919",919,1387.78989898297
"920",920,1379.77284998764
"921",921,1386.43145566557
"922",922,1388.43332125797
"923",923,1386.37989251317
"924",924,1388.6467328926
"925",925,1393.31852790165
"926",926,1391.32936654166
"927",927,1389.93340274526
"928",928,1396.79988348878
"929",929,1393.91008194601
"930",930,1395.9925916648
"931",931,1401.77424273792
"932",932,1403.93163696796
"933",933,1406.96088128242
"934",934,1406.42754607005
"935",935,1408.64877389424
"936",936,1402.86504805537
"937",937,1405.00086080499
"938",938,1411.35159498763
"939",939,1413.16196021787
"940",940,1413.51460135583
"941",941,1412.07935558882
"942",942,1418.93655863461
"943",943,1421.01310649314
"944",944,1418.23574700336
"945",945,1419.71466157919
"946",946,1426.071025611
"947",947,1426.64458628302
"948",948,1431.68669545667
"949",949,1422.08844356425
"950",950,1424.90624987586
"951",951,1429.99444058231
"952",952,1427.26848553125
"953",953,1432.84892452146
"954",954,1437.59264211048
"955",955,1433.40560703728
"956",956,1437.8808148446
"957",957,1439.81189323146
"958",958,1441.88328771752
"959",959,1438.01836945652
"960",960,1442.93763474458
"961",961,1447.63417226815
"962",962,1449.93478375414
"963",963,1447.25268291539
"964",964,1451.75767428519
"965",965,1449.7701902361
"966",966,1453.05328312992
"967",967,1449.47884748368
"968",968,1456.27753828344
"969",969,1454.05693879968
"970",970,1460.08012224202
"971",971,1461.61663366779
"972",972,1461.83505161641
"973",973,1458.89192357404
"974",974,1465.92828545218
"975",975,1463.68207816486
"976",976,1462.86822715999
"977",977,1465.72202193847
"978",978,1471.70173157066
"979",979,1479.28644378088
"980",980,1472.28004635766
"981",981,1476.56260920326
"982",982,1475.54463304128
"983",983,1478.18263278008
"984",984,1476.99405588585
"985",985,1480.59248719975
"986",986,1482.08528867286
"987",987,1482.4036347791
"988",988,1478.37596341438
"989",989,1487.39111828164
"990",990,1494.38910197564
"991",991,1493.47512342778
"992",992,1490.65148565996
"993",993,1488.08956133684
"994",994,1492.86218449649
"995",995,1491.10498220612
"996",996,1500.22544478861
"997",997,1494.82162536941
"998",998,1490.83101529931
"999",999,1505.85197332632
"1000",1000,1505.15393057655
